CODFILIAL;CODPROD;DESCRICAO;EMBALAGEM;DATA;QTESTGER
1;403;NESTLE GREGO TORTA DE MORANGO 48X90G;90G;2021-07-16;0
1;403;NESTLE GREGO TORTA DE MORANGO 48X90G;90G;2021-07-17;0
1;403;NESTLE GREGO TORTA DE MORANGO 48X90G;90G;2021-07-18;0
1;404;LEITE FERM CHAMYTO CITRUS 20X6X75G;PC 6X75G;2021-07-04;0
1;404;LEITE FERM CHAMYTO CITRUS 20X6X75G;PC 6X75G;2021-07-05;0
1;404;LEITE FERM CHAMYTO CITRUS 20X6X75G;PC 6X75G;2021-07-06;0
1;404;LEITE FERM CHAMYTO CITRUS 20X6X75G;PC 6X75G;2021-07-07;0
1;404;LEITE FERM CHAMYTO CITRUS 20X6X75G;PC 6X75G;2021-07-08;0
1;404;LEITE FERM CHAMYTO CITRUS 20X6X75G;PC 6X75G;2021-07-09;0
1;404;LEITE FERM CHAMYTO CITRUS 20X6X75G;PC 6X75G;2021-07-10;0
1;404;LEITE FERM CHAMYTO CITRUS 20X6X75G;PC 6X75G;2021-07-11;0
1;404;LEITE FERM CHAMYTO CITRUS 20X6X75G;PC 6X75G;2021-07-12;0
1;404;LEITE FERM CHAMYTO CITRUS 20X6X75G;PC 6X75G;2021-07-13;0
1;404;LEITE FERM CHAMYTO CITRUS 20X6X75G;PC 6X75G;2021-07-14;0
1;404;LEITE FERM CHAMYTO CITRUS 20X6X75G;PC 6X75G;2021-07-15;0
1;404;LEITE FERM CHAMYTO CITRUS 20X6X75G;PC 6X75G;2021-07-16;0
1;404;LEITE FERM CHAMYTO CITRUS 20X6X75G;PC 6X75G;2021-07-17;0
1;404;LEITE FERM CHAMYTO CITRUS 20X6X75G;PC 6X75G;2021-07-18;0
1;405;LEITE FERM NINHO 20X6X75G;PC 6X75G;2021-07-04;0
1;405;LEITE FERM NINHO 20X6X75G;PC 6X75G;2021-07-05;0
1;405;LEITE FERM NINHO 20X6X75G;PC 6X75G;2021-07-06;0
1;405;LEITE FERM NINHO 20X6X75G;PC 6X75G;2021-07-07;0
1;405;LEITE FERM NINHO 20X6X75G;PC 6X75G;2021-07-08;0
1;405;LEITE FERM NINHO 20X6X75G;PC 6X75G;2021-07-09;0
1;405;LEITE FERM NINHO 20X6X75G;PC 6X75G;2021-07-10;0
1;405;LEITE FERM NINHO 20X6X75G;PC 6X75G;2021-07-11;0
1;405;LEITE FERM NINHO 20X6X75G;PC 6X75G;2021-07-12;0
1;405;LEITE FERM NINHO 20X6X75G;PC 6X75G;2021-07-13;0
1;405;LEITE FERM NINHO 20X6X75G;PC 6X75G;2021-07-14;0
1;405;LEITE FERM NINHO 20X6X75G;PC 6X75G;2021-07-15;0
1;405;LEITE FERM NINHO 20X6X75G;PC 6X75G;2021-07-16;0
1;405;LEITE FERM NINHO 20X6X75G;PC 6X75G;2021-07-17;0
1;405;LEITE FERM NINHO 20X6X75G;PC 6X75G;2021-07-18;0
1;448;CHANDELLE CHANTILLY CHOCOLATE 24X200G;200G;2021-07-04;480
1;448;CHANDELLE CHANTILLY CHOCOLATE 24X200G;200G;2021-07-05;442
1;448;CHANDELLE CHANTILLY CHOCOLATE 24X200G;200G;2021-07-06;386
1;448;CHANDELLE CHANTILLY CHOCOLATE 24X200G;200G;2021-07-07;156
1;448;CHANDELLE CHANTILLY CHOCOLATE 24X200G;200G;2021-07-08;0
1;448;CHANDELLE CHANTILLY CHOCOLATE 24X200G;200G;2021-07-09;2
1;448;CHANDELLE CHANTILLY CHOCOLATE 24X200G;200G;2021-07-10;2
1;448;CHANDELLE CHANTILLY CHOCOLATE 24X200G;200G;2021-07-11;2
1;448;CHANDELLE CHANTILLY CHOCOLATE 24X200G;200G;2021-07-12;2
1;448;CHANDELLE CHANTILLY CHOCOLATE 24X200G;200G;2021-07-13;2
1;448;CHANDELLE CHANTILLY CHOCOLATE 24X200G;200G;2021-07-14;2
1;448;CHANDELLE CHANTILLY CHOCOLATE 24X200G;200G;2021-07-15;2
1;448;CHANDELLE CHANTILLY CHOCOLATE 24X200G;200G;2021-07-16;482
1;448;CHANDELLE CHANTILLY CHOCOLATE 24X200G;200G;2021-07-17;363
1;448;CHANDELLE CHANTILLY CHOCOLATE 24X200G;200G;2021-07-18;363
1;449;CHANDELLE CHANTILLY CARAMELO 24X200G;24X200G;2021-07-04;240
1;449;CHANDELLE CHANTILLY CARAMELO 24X200G;24X200G;2021-07-05;218
1;449;CHANDELLE CHANTILLY CARAMELO 24X200G;24X200G;2021-07-06;178
1;449;CHANDELLE CHANTILLY CARAMELO 24X200G;24X200G;2021-07-07;161
1;449;CHANDELLE CHANTILLY CARAMELO 24X200G;24X200G;2021-07-08;131
1;449;CHANDELLE CHANTILLY CARAMELO 24X200G;24X200G;2021-07-09;119
1;449;CHANDELLE CHANTILLY CARAMELO 24X200G;24X200G;2021-07-10;113
1;449;CHANDELLE CHANTILLY CARAMELO 24X200G;24X200G;2021-07-11;113
1;449;CHANDELLE CHANTILLY CARAMELO 24X200G;24X200G;2021-07-12;62
1;449;CHANDELLE CHANTILLY CARAMELO 24X200G;24X200G;2021-07-13;10
1;449;CHANDELLE CHANTILLY CARAMELO 24X200G;24X200G;2021-07-14;2
1;449;CHANDELLE CHANTILLY CARAMELO 24X200G;24X200G;2021-07-15;2
1;449;CHANDELLE CHANTILLY CARAMELO 24X200G;24X200G;2021-07-16;240
1;449;CHANDELLE CHANTILLY CARAMELO 24X200G;24X200G;2021-07-17;237
1;449;CHANDELLE CHANTILLY CARAMELO 24X200G;24X200G;2021-07-18;237
1;450;CHANDELLE CHOCOLATE 24X180G;180G;2021-07-04;584
1;450;CHANDELLE CHOCOLATE 24X180G;180G;2021-07-05;546
1;450;CHANDELLE CHOCOLATE 24X180G;180G;2021-07-06;459
1;450;CHANDELLE CHOCOLATE 24X180G;180G;2021-07-07;378
1;450;CHANDELLE CHOCOLATE 24X180G;180G;2021-07-08;292
1;450;CHANDELLE CHOCOLATE 24X180G;180G;2021-07-09;270
1;450;CHANDELLE CHOCOLATE 24X180G;180G;2021-07-10;206
1;450;CHANDELLE CHOCOLATE 24X180G;180G;2021-07-11;206
1;450;CHANDELLE CHOCOLATE 24X180G;180G;2021-07-12;161
1;450;CHANDELLE CHOCOLATE 24X180G;180G;2021-07-13;108
1;450;CHANDELLE CHOCOLATE 24X180G;180G;2021-07-14;96
1;450;CHANDELLE CHOCOLATE 24X180G;180G;2021-07-15;77
1;450;CHANDELLE CHOCOLATE 24X180G;180G;2021-07-16;539
1;450;CHANDELLE CHOCOLATE 24X180G;180G;2021-07-17;401
1;450;CHANDELLE CHOCOLATE 24X180G;180G;2021-07-18;401
1;451;CHAMBINHO CHOCOLATE 16X320G;320G;2021-07-04;784
1;451;CHAMBINHO CHOCOLATE 16X320G;320G;2021-07-05;712
1;451;CHAMBINHO CHOCOLATE 16X320G;320G;2021-07-06;464
1;451;CHAMBINHO CHOCOLATE 16X320G;320G;2021-07-07;371
1;451;CHAMBINHO CHOCOLATE 16X320G;320G;2021-07-08;293
1;451;CHAMBINHO CHOCOLATE 16X320G;320G;2021-07-09;249
1;451;CHAMBINHO CHOCOLATE 16X320G;320G;2021-07-10;194
1;451;CHAMBINHO CHOCOLATE 16X320G;320G;2021-07-11;194
1;451;CHAMBINHO CHOCOLATE 16X320G;320G;2021-07-12;85
1;451;CHAMBINHO CHOCOLATE 16X320G;320G;2021-07-13;21
1;451;CHAMBINHO CHOCOLATE 16X320G;320G;2021-07-14;259
1;451;CHAMBINHO CHOCOLATE 16X320G;320G;2021-07-15;231
1;451;CHAMBINHO CHOCOLATE 16X320G;320G;2021-07-16;967
1;451;CHAMBINHO CHOCOLATE 16X320G;320G;2021-07-17;854
1;451;CHAMBINHO CHOCOLATE 16X320G;320G;2021-07-18;854
1;452;CHAMBINHO PETIT ALGOD DOCE E TRF 16X320G;16X320G;2021-07-04;0
1;452;CHAMBINHO PETIT ALGOD DOCE E TRF 16X320G;16X320G;2021-07-05;0
1;452;CHAMBINHO PETIT ALGOD DOCE E TRF 16X320G;16X320G;2021-07-06;0
1;452;CHAMBINHO PETIT ALGOD DOCE E TRF 16X320G;16X320G;2021-07-07;0
1;452;CHAMBINHO PETIT ALGOD DOCE E TRF 16X320G;16X320G;2021-07-08;0
1;452;CHAMBINHO PETIT ALGOD DOCE E TRF 16X320G;16X320G;2021-07-09;0
1;452;CHAMBINHO PETIT ALGOD DOCE E TRF 16X320G;16X320G;2021-07-10;0
1;452;CHAMBINHO PETIT ALGOD DOCE E TRF 16X320G;16X320G;2021-07-11;0
1;452;CHAMBINHO PETIT ALGOD DOCE E TRF 16X320G;16X320G;2021-07-12;0
1;452;CHAMBINHO PETIT ALGOD DOCE E TRF 16X320G;16X320G;2021-07-13;0
1;452;CHAMBINHO PETIT ALGOD DOCE E TRF 16X320G;16X320G;2021-07-14;0
1;452;CHAMBINHO PETIT ALGOD DOCE E TRF 16X320G;16X320G;2021-07-15;0
1;452;CHAMBINHO PETIT ALGOD DOCE E TRF 16X320G;16X320G;2021-07-16;0
1;452;CHAMBINHO PETIT ALGOD DOCE E TRF 16X320G;16X320G;2021-07-17;0
1;452;CHAMBINHO PETIT ALGOD DOCE E TRF 16X320G;16X320G;2021-07-18;0
1;453;CHANDELLE CHOCOLATE 18X360G;360G;2021-07-04;631
1;453;CHANDELLE CHOCOLATE 18X360G;360G;2021-07-05;622
1;453;CHANDELLE CHOCOLATE 18X360G;360G;2021-07-06;425
1;453;CHANDELLE CHOCOLATE 18X360G;360G;2021-07-07;393
1;453;CHANDELLE CHOCOLATE 18X360G;360G;2021-07-08;302
1;453;CHANDELLE CHOCOLATE 18X360G;360G;2021-07-09;287
1;453;CHANDELLE CHOCOLATE 18X360G;360G;2021-07-10;285
1;453;CHANDELLE CHOCOLATE 18X360G;360G;2021-07-11;285
1;453;CHANDELLE CHOCOLATE 18X360G;360G;2021-07-12;259
1;453;CHANDELLE CHOCOLATE 18X360G;360G;2021-07-13;211
1;453;CHANDELLE CHOCOLATE 18X360G;360G;2021-07-14;210
1;453;CHANDELLE CHOCOLATE 18X360G;360G;2021-07-15;207
1;453;CHANDELLE CHOCOLATE 18X360G;360G;2021-07-16;557
1;453;CHANDELLE CHOCOLATE 18X360G;360G;2021-07-17;480
1;453;CHANDELLE CHOCOLATE 18X360G;360G;2021-07-18;480
1;454;CHANDELLE CHANTILLY CAFE 24X200G;24X200G;2021-07-04;0
1;454;CHANDELLE CHANTILLY CAFE 24X200G;24X200G;2021-07-05;0
1;454;CHANDELLE CHANTILLY CAFE 24X200G;24X200G;2021-07-06;0
1;454;CHANDELLE CHANTILLY CAFE 24X200G;24X200G;2021-07-07;0
1;454;CHANDELLE CHANTILLY CAFE 24X200G;24X200G;2021-07-08;0
1;454;CHANDELLE CHANTILLY CAFE 24X200G;24X200G;2021-07-09;0
1;454;CHANDELLE CHANTILLY CAFE 24X200G;24X200G;2021-07-10;0
1;454;CHANDELLE CHANTILLY CAFE 24X200G;24X200G;2021-07-11;0
1;454;CHANDELLE CHANTILLY CAFE 24X200G;24X200G;2021-07-12;0
1;454;CHANDELLE CHANTILLY CAFE 24X200G;24X200G;2021-07-13;0
1;454;CHANDELLE CHANTILLY CAFE 24X200G;24X200G;2021-07-14;0
1;454;CHANDELLE CHANTILLY CAFE 24X200G;24X200G;2021-07-15;0
1;454;CHANDELLE CHANTILLY CAFE 24X200G;24X200G;2021-07-16;0
1;454;CHANDELLE CHANTILLY CAFE 24X200G;24X200G;2021-07-17;0
1;454;CHANDELLE CHANTILLY CAFE 24X200G;24X200G;2021-07-18;0
1;505;NESTLE GREGO TORTA DE LIMAO 48X90G;90G;2021-07-04;0
1;505;NESTLE GREGO TORTA DE LIMAO 48X90G;90G;2021-07-05;0
1;505;NESTLE GREGO TORTA DE LIMAO 48X90G;90G;2021-07-06;0
1;505;NESTLE GREGO TORTA DE LIMAO 48X90G;90G;2021-07-07;0
1;505;NESTLE GREGO TORTA DE LIMAO 48X90G;90G;2021-07-08;0
1;505;NESTLE GREGO TORTA DE LIMAO 48X90G;90G;2021-07-09;0
1;505;NESTLE GREGO TORTA DE LIMAO 48X90G;90G;2021-07-10;0
1;505;NESTLE GREGO TORTA DE LIMAO 48X90G;90G;2021-07-11;0
1;505;NESTLE GREGO TORTA DE LIMAO 48X90G;90G;2021-07-12;0
1;505;NESTLE GREGO TORTA DE LIMAO 48X90G;90G;2021-07-13;0
1;505;NESTLE GREGO TORTA DE LIMAO 48X90G;90G;2021-07-14;0
1;505;NESTLE GREGO TORTA DE LIMAO 48X90G;90G;2021-07-15;0
1;505;NESTLE GREGO TORTA DE LIMAO 48X90G;90G;2021-07-16;0
1;505;NESTLE GREGO TORTA DE LIMAO 48X90G;90G;2021-07-17;0
1;505;NESTLE GREGO TORTA DE LIMAO 48X90G;90G;2021-07-18;0
1;506;IOGURTE GREGO NESTLE TORTA MACA 48X90G;48X90G;2021-07-04;0
1;506;IOGURTE GREGO NESTLE TORTA MACA 48X90G;48X90G;2021-07-05;0
1;506;IOGURTE GREGO NESTLE TORTA MACA 48X90G;48X90G;2021-07-06;0
1;506;IOGURTE GREGO NESTLE TORTA MACA 48X90G;48X90G;2021-07-07;0
1;506;IOGURTE GREGO NESTLE TORTA MACA 48X90G;48X90G;2021-07-08;0
1;506;IOGURTE GREGO NESTLE TORTA MACA 48X90G;48X90G;2021-07-09;0
1;506;IOGURTE GREGO NESTLE TORTA MACA 48X90G;48X90G;2021-07-10;0
1;506;IOGURTE GREGO NESTLE TORTA MACA 48X90G;48X90G;2021-07-11;0
1;506;IOGURTE GREGO NESTLE TORTA MACA 48X90G;48X90G;2021-07-12;0
1;506;IOGURTE GREGO NESTLE TORTA MACA 48X90G;48X90G;2021-07-13;0
1;506;IOGURTE GREGO NESTLE TORTA MACA 48X90G;48X90G;2021-07-14;0
1;506;IOGURTE GREGO NESTLE TORTA MACA 48X90G;48X90G;2021-07-15;0
1;506;IOGURTE GREGO NESTLE TORTA MACA 48X90G;48X90G;2021-07-16;0
1;506;IOGURTE GREGO NESTLE TORTA MACA 48X90G;48X90G;2021-07-17;0
1;506;IOGURTE GREGO NESTLE TORTA MACA 48X90G;48X90G;2021-07-18;0
1;705;CHANDELLE CHOCOLATE BRANCO 24X180G;180G;2021-07-04;0
1;705;CHANDELLE CHOCOLATE BRANCO 24X180G;180G;2021-07-05;0
1;705;CHANDELLE CHOCOLATE BRANCO 24X180G;180G;2021-07-06;0
1;705;CHANDELLE CHOCOLATE BRANCO 24X180G;180G;2021-07-07;0
1;705;CHANDELLE CHOCOLATE BRANCO 24X180G;180G;2021-07-08;0
1;705;CHANDELLE CHOCOLATE BRANCO 24X180G;180G;2021-07-09;0
1;705;CHANDELLE CHOCOLATE BRANCO 24X180G;180G;2021-07-10;0
1;705;CHANDELLE CHOCOLATE BRANCO 24X180G;180G;2021-07-11;0
1;705;CHANDELLE CHOCOLATE BRANCO 24X180G;180G;2021-07-12;0
1;705;CHANDELLE CHOCOLATE BRANCO 24X180G;180G;2021-07-13;0
1;705;CHANDELLE CHOCOLATE BRANCO 24X180G;180G;2021-07-14;0
1;705;CHANDELLE CHOCOLATE BRANCO 24X180G;180G;2021-07-15;0
1;705;CHANDELLE CHOCOLATE BRANCO 24X180G;180G;2021-07-16;0
1;705;CHANDELLE CHOCOLATE BRANCO 24X180G;180G;2021-07-17;0
1;705;CHANDELLE CHOCOLATE BRANCO 24X180G;180G;2021-07-18;0
1;759;CHAMYTO LEITE FERMENTADO 21X6X75G;PC 6X75G;2021-07-04;689
1;759;CHAMYTO LEITE FERMENTADO 21X6X75G;PC 6X75G;2021-07-05;675
1;759;CHAMYTO LEITE FERMENTADO 21X6X75G;PC 6X75G;2021-07-06;565
1;759;CHAMYTO LEITE FERMENTADO 21X6X75G;PC 6X75G;2021-07-07;492
1;759;CHAMYTO LEITE FERMENTADO 21X6X75G;PC 6X75G;2021-07-08;398
1;759;CHAMYTO LEITE FERMENTADO 21X6X75G;PC 6X75G;2021-07-09;391
1;759;CHAMYTO LEITE FERMENTADO 21X6X75G;PC 6X75G;2021-07-10;388
1;759;CHAMYTO LEITE FERMENTADO 21X6X75G;PC 6X75G;2021-07-11;388
1;759;CHAMYTO LEITE FERMENTADO 21X6X75G;PC 6X75G;2021-07-12;377
1;759;CHAMYTO LEITE FERMENTADO 21X6X75G;PC 6X75G;2021-07-13;352
1;759;CHAMYTO LEITE FERMENTADO 21X6X75G;PC 6X75G;2021-07-14;349
1;759;CHAMYTO LEITE FERMENTADO 21X6X75G;PC 6X75G;2021-07-15;343
1;759;CHAMYTO LEITE FERMENTADO 21X6X75G;PC 6X75G;2021-07-16;752
1;759;CHAMYTO LEITE FERMENTADO 21X6X75G;PC 6X75G;2021-07-17;716
1;759;CHAMYTO LEITE FERMENTADO 21X6X75G;PC 6X75G;2021-07-18;716
1;805;NINHO SOLEIL PETIT LEITE 28X320G;28X320G;2021-07-04;0
1;805;NINHO SOLEIL PETIT LEITE 28X320G;28X320G;2021-07-05;0
1;805;NINHO SOLEIL PETIT LEITE 28X320G;28X320G;2021-07-06;0
1;805;NINHO SOLEIL PETIT LEITE 28X320G;28X320G;2021-07-07;0
1;805;NINHO SOLEIL PETIT LEITE 28X320G;28X320G;2021-07-08;0
1;805;NINHO SOLEIL PETIT LEITE 28X320G;28X320G;2021-07-09;0
1;805;NINHO SOLEIL PETIT LEITE 28X320G;28X320G;2021-07-10;0
1;805;NINHO SOLEIL PETIT LEITE 28X320G;28X320G;2021-07-11;0
1;805;NINHO SOLEIL PETIT LEITE 28X320G;28X320G;2021-07-12;0
1;805;NINHO SOLEIL PETIT LEITE 28X320G;28X320G;2021-07-13;0
1;805;NINHO SOLEIL PETIT LEITE 28X320G;28X320G;2021-07-14;0
1;805;NINHO SOLEIL PETIT LEITE 28X320G;28X320G;2021-07-15;0
1;805;NINHO SOLEIL PETIT LEITE 28X320G;28X320G;2021-07-16;0
1;805;NINHO SOLEIL PETIT LEITE 28X320G;28X320G;2021-07-17;0
1;805;NINHO SOLEIL PETIT LEITE 28X320G;28X320G;2021-07-18;0
1;806;IOGURTE NESTLE GREGO LIGHT LIMAO 12X360G;12X360G;2021-07-04;0
1;806;IOGURTE NESTLE GREGO LIGHT LIMAO 12X360G;12X360G;2021-07-05;0
1;806;IOGURTE NESTLE GREGO LIGHT LIMAO 12X360G;12X360G;2021-07-06;0
1;806;IOGURTE NESTLE GREGO LIGHT LIMAO 12X360G;12X360G;2021-07-07;0
1;806;IOGURTE NESTLE GREGO LIGHT LIMAO 12X360G;12X360G;2021-07-08;0
1;806;IOGURTE NESTLE GREGO LIGHT LIMAO 12X360G;12X360G;2021-07-09;0
1;806;IOGURTE NESTLE GREGO LIGHT LIMAO 12X360G;12X360G;2021-07-10;0
1;806;IOGURTE NESTLE GREGO LIGHT LIMAO 12X360G;12X360G;2021-07-11;0
1;806;IOGURTE NESTLE GREGO LIGHT LIMAO 12X360G;12X360G;2021-07-12;0
1;806;IOGURTE NESTLE GREGO LIGHT LIMAO 12X360G;12X360G;2021-07-13;0
1;806;IOGURTE NESTLE GREGO LIGHT LIMAO 12X360G;12X360G;2021-07-14;0
1;806;IOGURTE NESTLE GREGO LIGHT LIMAO 12X360G;12X360G;2021-07-15;0
1;806;IOGURTE NESTLE GREGO LIGHT LIMAO 12X360G;12X360G;2021-07-16;0
1;806;IOGURTE NESTLE GREGO LIGHT LIMAO 12X360G;12X360G;2021-07-17;0
1;806;IOGURTE NESTLE GREGO LIGHT LIMAO 12X360G;12X360G;2021-07-18;0
1;807;IOGURTE GREGO NESTLE LIGHT TRADIC 48X90G;48X90G;2021-07-04;0
1;807;IOGURTE GREGO NESTLE LIGHT TRADIC 48X90G;48X90G;2021-07-05;0
1;807;IOGURTE GREGO NESTLE LIGHT TRADIC 48X90G;48X90G;2021-07-06;0
1;807;IOGURTE GREGO NESTLE LIGHT TRADIC 48X90G;48X90G;2021-07-07;0
1;807;IOGURTE GREGO NESTLE LIGHT TRADIC 48X90G;48X90G;2021-07-08;0
1;807;IOGURTE GREGO NESTLE LIGHT TRADIC 48X90G;48X90G;2021-07-09;0
1;807;IOGURTE GREGO NESTLE LIGHT TRADIC 48X90G;48X90G;2021-07-10;0
1;807;IOGURTE GREGO NESTLE LIGHT TRADIC 48X90G;48X90G;2021-07-11;0
1;807;IOGURTE GREGO NESTLE LIGHT TRADIC 48X90G;48X90G;2021-07-12;0
1;807;IOGURTE GREGO NESTLE LIGHT TRADIC 48X90G;48X90G;2021-07-13;0
1;807;IOGURTE GREGO NESTLE LIGHT TRADIC 48X90G;48X90G;2021-07-14;0
1;807;IOGURTE GREGO NESTLE LIGHT TRADIC 48X90G;48X90G;2021-07-15;0
1;807;IOGURTE GREGO NESTLE LIGHT TRADIC 48X90G;48X90G;2021-07-16;0
1;807;IOGURTE GREGO NESTLE LIGHT TRADIC 48X90G;48X90G;2021-07-17;0
1;807;IOGURTE GREGO NESTLE LIGHT TRADIC 48X90G;48X90G;2021-07-18;0
1;808;NESTLE GREGO IOG LT TORTA MARJ 48X90G;90G;2021-07-04;0
1;808;NESTLE GREGO IOG LT TORTA MARJ 48X90G;90G;2021-07-05;0
1;808;NESTLE GREGO IOG LT TORTA MARJ 48X90G;90G;2021-07-06;0
1;808;NESTLE GREGO IOG LT TORTA MARJ 48X90G;90G;2021-07-07;0
1;808;NESTLE GREGO IOG LT TORTA MARJ 48X90G;90G;2021-07-08;0
1;808;NESTLE GREGO IOG LT TORTA MARJ 48X90G;90G;2021-07-09;0
1;808;NESTLE GREGO IOG LT TORTA MARJ 48X90G;90G;2021-07-10;0
1;808;NESTLE GREGO IOG LT TORTA MARJ 48X90G;90G;2021-07-11;0
1;808;NESTLE GREGO IOG LT TORTA MARJ 48X90G;90G;2021-07-12;0
1;808;NESTLE GREGO IOG LT TORTA MARJ 48X90G;90G;2021-07-13;0
1;808;NESTLE GREGO IOG LT TORTA MARJ 48X90G;90G;2021-07-14;0
1;808;NESTLE GREGO IOG LT TORTA MARJ 48X90G;90G;2021-07-15;0
1;808;NESTLE GREGO IOG LT TORTA MARJ 48X90G;90G;2021-07-16;0
1;808;NESTLE GREGO IOG LT TORTA MARJ 48X90G;90G;2021-07-17;0
1;808;NESTLE GREGO IOG LT TORTA MARJ 48X90G;90G;2021-07-18;0
1;809;NESTLE GREGO IOG LIGHT T FRT VERM 48X90G;90G;2021-07-04;0
1;809;NESTLE GREGO IOG LIGHT T FRT VERM 48X90G;90G;2021-07-05;0
1;809;NESTLE GREGO IOG LIGHT T FRT VERM 48X90G;90G;2021-07-06;0
1;809;NESTLE GREGO IOG LIGHT T FRT VERM 48X90G;90G;2021-07-07;0
1;809;NESTLE GREGO IOG LIGHT T FRT VERM 48X90G;90G;2021-07-08;0
1;809;NESTLE GREGO IOG LIGHT T FRT VERM 48X90G;90G;2021-07-09;0
1;809;NESTLE GREGO IOG LIGHT T FRT VERM 48X90G;90G;2021-07-10;0
1;809;NESTLE GREGO IOG LIGHT T FRT VERM 48X90G;90G;2021-07-11;0
1;809;NESTLE GREGO IOG LIGHT T FRT VERM 48X90G;90G;2021-07-12;0
1;809;NESTLE GREGO IOG LIGHT T FRT VERM 48X90G;90G;2021-07-13;0
1;809;NESTLE GREGO IOG LIGHT T FRT VERM 48X90G;90G;2021-07-14;0
1;809;NESTLE GREGO IOG LIGHT T FRT VERM 48X90G;90G;2021-07-15;0
1;809;NESTLE GREGO IOG LIGHT T FRT VERM 48X90G;90G;2021-07-16;0
1;809;NESTLE GREGO IOG LIGHT T FRT VERM 48X90G;90G;2021-07-17;0
1;809;NESTLE GREGO IOG LIGHT T FRT VERM 48X90G;90G;2021-07-18;0
1;810;NESTLE GREGO TRADICIONAL 48X90G;90G;2021-07-04;0
1;810;NESTLE GREGO TRADICIONAL 48X90G;90G;2021-07-05;0
1;810;NESTLE GREGO TRADICIONAL 48X90G;90G;2021-07-06;0
1;810;NESTLE GREGO TRADICIONAL 48X90G;90G;2021-07-07;0
1;810;NESTLE GREGO TRADICIONAL 48X90G;90G;2021-07-08;0
1;810;NESTLE GREGO TRADICIONAL 48X90G;90G;2021-07-09;0
1;810;NESTLE GREGO TRADICIONAL 48X90G;90G;2021-07-10;0
1;810;NESTLE GREGO TRADICIONAL 48X90G;90G;2021-07-11;0
1;810;NESTLE GREGO TRADICIONAL 48X90G;90G;2021-07-12;0
1;810;NESTLE GREGO TRADICIONAL 48X90G;90G;2021-07-13;0
1;810;NESTLE GREGO TRADICIONAL 48X90G;90G;2021-07-14;0
1;810;NESTLE GREGO TRADICIONAL 48X90G;90G;2021-07-15;0
1;810;NESTLE GREGO TRADICIONAL 48X90G;90G;2021-07-16;0
1;810;NESTLE GREGO TRADICIONAL 48X90G;90G;2021-07-17;0
1;810;NESTLE GREGO TRADICIONAL 48X90G;90G;2021-07-18;0
1;811;IOGURTE GREGO NESTLE TORTA BANANA 48X90G;48X90G;2021-07-04;0
1;811;IOGURTE GREGO NESTLE TORTA BANANA 48X90G;48X90G;2021-07-05;0
1;811;IOGURTE GREGO NESTLE TORTA BANANA 48X90G;48X90G;2021-07-06;0
1;811;IOGURTE GREGO NESTLE TORTA BANANA 48X90G;48X90G;2021-07-07;0
1;811;IOGURTE GREGO NESTLE TORTA BANANA 48X90G;48X90G;2021-07-08;0
1;811;IOGURTE GREGO NESTLE TORTA BANANA 48X90G;48X90G;2021-07-09;0
1;811;IOGURTE GREGO NESTLE TORTA BANANA 48X90G;48X90G;2021-07-10;0
1;811;IOGURTE GREGO NESTLE TORTA BANANA 48X90G;48X90G;2021-07-11;0
1;811;IOGURTE GREGO NESTLE TORTA BANANA 48X90G;48X90G;2021-07-12;0
1;811;IOGURTE GREGO NESTLE TORTA BANANA 48X90G;48X90G;2021-07-13;0
1;811;IOGURTE GREGO NESTLE TORTA BANANA 48X90G;48X90G;2021-07-14;0
1;811;IOGURTE GREGO NESTLE TORTA BANANA 48X90G;48X90G;2021-07-15;0
1;811;IOGURTE GREGO NESTLE TORTA BANANA 48X90G;48X90G;2021-07-16;0
1;811;IOGURTE GREGO NESTLE TORTA BANANA 48X90G;48X90G;2021-07-17;0
1;811;IOGURTE GREGO NESTLE TORTA BANANA 48X90G;48X90G;2021-07-18;0
1;828;IOGURTE NESTLE GREGO BLUEBERRY 12X360G;12X360G;2021-07-04;0
1;828;IOGURTE NESTLE GREGO BLUEBERRY 12X360G;12X360G;2021-07-05;0
1;828;IOGURTE NESTLE GREGO BLUEBERRY 12X360G;12X360G;2021-07-06;0
1;828;IOGURTE NESTLE GREGO BLUEBERRY 12X360G;12X360G;2021-07-07;0
1;828;IOGURTE NESTLE GREGO BLUEBERRY 12X360G;12X360G;2021-07-08;0
1;828;IOGURTE NESTLE GREGO BLUEBERRY 12X360G;12X360G;2021-07-09;0
1;828;IOGURTE NESTLE GREGO BLUEBERRY 12X360G;12X360G;2021-07-10;0
1;828;IOGURTE NESTLE GREGO BLUEBERRY 12X360G;12X360G;2021-07-11;0
1;828;IOGURTE NESTLE GREGO BLUEBERRY 12X360G;12X360G;2021-07-12;0
1;828;IOGURTE NESTLE GREGO BLUEBERRY 12X360G;12X360G;2021-07-13;0
1;828;IOGURTE NESTLE GREGO BLUEBERRY 12X360G;12X360G;2021-07-14;0
1;828;IOGURTE NESTLE GREGO BLUEBERRY 12X360G;12X360G;2021-07-15;0
1;828;IOGURTE NESTLE GREGO BLUEBERRY 12X360G;12X360G;2021-07-16;0
1;828;IOGURTE NESTLE GREGO BLUEBERRY 12X360G;12X360G;2021-07-17;0
1;828;IOGURTE NESTLE GREGO BLUEBERRY 12X360G;12X360G;2021-07-18;0
