CODFILIAL;CODPROD;DESCRICAO;EMBALAGEM;DATA;QTESTGER
1;287;NINHO IOGURTE LIQ MACA E BANANA 24X170G;170G;2021-06-07;1540
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-08;3243
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-09;2918
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-10;2798
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-11;2740
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-12;2608
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-13;2478
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-14;2478
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-15;2300
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-17;2129
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-18;2052
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-19;1962
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-20;1795
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-21;1795
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-22;1568
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-23;1023
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-24;701
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-25;603
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-26;494
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-27;2106
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-02-28;2106
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-02;1805
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-03;1547
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-04;1386
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-05;1313
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-06;1215
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-07;1215
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-08;2551
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-09;2129
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-10;1850
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-11;1629
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-12;1506
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-13;1288
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-14;1288
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-15;1123
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-16;1048
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-17;628
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-18;417
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-19;254
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-20;259
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-21;259
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-22;209
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-23;61
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-24;765
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-25;665
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-26;316
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-27;316
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-28;316
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-29;104
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-30;8
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-03-31;1267
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-01;1093
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-02;1093
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-03;1033
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-04;1033
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-05;1033
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-06;878
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-07;638
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-08;429
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-09;290
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-10;231
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-11;231
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-12;123
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-13;22
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-14;18
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-15;1295
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-16;1039
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-17;785
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-18;785
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-19;687
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-20;507
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-21;507
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-22;387
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-23;1712
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-24;1493
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-25;1493
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-26;1269
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-27;834
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-28;654
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-29;522
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-04-30;368
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-01;368
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-02;368
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-03;188
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-04;8
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-05;1412
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-06;1133
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-07;916
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-08;711
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-09;711
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-10;576
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-11;202
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-12;151
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-13;1543
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-14;1416
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-15;1148
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-16;1148
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-17;1029
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-18;836
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-19;534
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-20;412
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-21;1743
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-22;1374
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-23;1374
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-24;1257
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-25;1055
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-26;906
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-27;843
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-28;746
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-29;535
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-30;535
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-05-31;60
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-06-02;0
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-06-03;0
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-06-04;0
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-06-05;0
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-06-06;0
1;288;NINHO IOGURTE MORANGO 24X170G;170G;2021-06-07;1873
1;295;PALLET ;1 UN;2021-02-08;0
1;295;PALLET ;1 UN;2021-02-09;0
1;295;PALLET ;1 UN;2021-02-10;0
1;295;PALLET ;1 UN;2021-02-11;0
1;295;PALLET ;1 UN;2021-02-12;0
1;295;PALLET ;1 UN;2021-02-13;0
1;295;PALLET ;1 UN;2021-02-14;0
1;295;PALLET ;1 UN;2021-02-15;0
1;295;PALLET ;1 UN;2021-02-17;0
1;295;PALLET ;1 UN;2021-02-18;0
1;295;PALLET ;1 UN;2021-02-19;0
1;295;PALLET ;1 UN;2021-02-20;0
1;295;PALLET ;1 UN;2021-02-21;0
1;295;PALLET ;1 UN;2021-02-22;0
1;295;PALLET ;1 UN;2021-02-23;0
1;295;PALLET ;1 UN;2021-02-24;0
1;295;PALLET ;1 UN;2021-02-25;0
1;295;PALLET ;1 UN;2021-02-26;0
1;295;PALLET ;1 UN;2021-02-27;0
1;295;PALLET ;1 UN;2021-02-28;0
1;295;PALLET ;1 UN;2021-03-02;0
1;295;PALLET ;1 UN;2021-03-03;0
1;295;PALLET ;1 UN;2021-03-04;0
1;295;PALLET ;1 UN;2021-03-05;0
1;295;PALLET ;1 UN;2021-03-06;0
1;295;PALLET ;1 UN;2021-03-07;0
1;295;PALLET ;1 UN;2021-03-08;0
1;295;PALLET ;1 UN;2021-03-09;0
1;295;PALLET ;1 UN;2021-03-10;0
1;295;PALLET ;1 UN;2021-03-11;0
1;295;PALLET ;1 UN;2021-03-12;0
1;295;PALLET ;1 UN;2021-03-13;0
1;295;PALLET ;1 UN;2021-03-14;0
1;295;PALLET ;1 UN;2021-03-15;0
1;295;PALLET ;1 UN;2021-03-16;0
1;295;PALLET ;1 UN;2021-03-17;0
1;295;PALLET ;1 UN;2021-03-18;0
1;295;PALLET ;1 UN;2021-03-19;0
1;295;PALLET ;1 UN;2021-03-20;0
1;295;PALLET ;1 UN;2021-03-21;0
1;295;PALLET ;1 UN;2021-03-22;0
1;295;PALLET ;1 UN;2021-03-23;0
1;295;PALLET ;1 UN;2021-03-24;0
1;295;PALLET ;1 UN;2021-03-25;0
1;295;PALLET ;1 UN;2021-03-26;0
1;295;PALLET ;1 UN;2021-03-27;0
1;295;PALLET ;1 UN;2021-03-28;0
1;295;PALLET ;1 UN;2021-03-29;0
1;295;PALLET ;1 UN;2021-03-30;0
1;295;PALLET ;1 UN;2021-03-31;0
1;295;PALLET ;1 UN;2021-04-01;0
1;295;PALLET ;1 UN;2021-04-02;0
1;295;PALLET ;1 UN;2021-04-03;0
1;295;PALLET ;1 UN;2021-04-04;0
1;295;PALLET ;1 UN;2021-04-05;0
1;295;PALLET ;1 UN;2021-04-06;0
1;295;PALLET ;1 UN;2021-04-07;0
1;295;PALLET ;1 UN;2021-04-08;0
1;295;PALLET ;1 UN;2021-04-09;0
1;295;PALLET ;1 UN;2021-04-10;0
1;295;PALLET ;1 UN;2021-04-11;0
1;295;PALLET ;1 UN;2021-04-12;0
1;295;PALLET ;1 UN;2021-04-13;0
1;295;PALLET ;1 UN;2021-04-14;0
1;295;PALLET ;1 UN;2021-04-15;0
1;295;PALLET ;1 UN;2021-04-16;0
1;295;PALLET ;1 UN;2021-04-17;0
1;295;PALLET ;1 UN;2021-04-18;0
1;295;PALLET ;1 UN;2021-04-19;0
1;295;PALLET ;1 UN;2021-04-20;0
1;295;PALLET ;1 UN;2021-04-21;0
1;295;PALLET ;1 UN;2021-04-22;0
1;295;PALLET ;1 UN;2021-04-23;0
1;295;PALLET ;1 UN;2021-04-24;0
1;295;PALLET ;1 UN;2021-04-25;0
1;295;PALLET ;1 UN;2021-04-26;0
1;295;PALLET ;1 UN;2021-04-27;0
1;295;PALLET ;1 UN;2021-04-28;0
1;295;PALLET ;1 UN;2021-04-29;0
1;295;PALLET ;1 UN;2021-04-30;0
1;295;PALLET ;1 UN;2021-05-01;0
1;295;PALLET ;1 UN;2021-05-02;0
1;295;PALLET ;1 UN;2021-05-03;0
1;295;PALLET ;1 UN;2021-05-04;0
1;295;PALLET ;1 UN;2021-05-05;0
1;295;PALLET ;1 UN;2021-05-06;0
1;295;PALLET ;1 UN;2021-05-07;0
1;295;PALLET ;1 UN;2021-05-08;0
1;295;PALLET ;1 UN;2021-05-09;0
1;295;PALLET ;1 UN;2021-05-10;0
1;295;PALLET ;1 UN;2021-05-11;0
1;295;PALLET ;1 UN;2021-05-12;0
1;295;PALLET ;1 UN;2021-05-13;0
1;295;PALLET ;1 UN;2021-05-14;0
1;295;PALLET ;1 UN;2021-05-15;0
1;295;PALLET ;1 UN;2021-05-16;0
1;295;PALLET ;1 UN;2021-05-17;0
1;295;PALLET ;1 UN;2021-05-18;0
1;295;PALLET ;1 UN;2021-05-19;0
1;295;PALLET ;1 UN;2021-05-20;0
1;295;PALLET ;1 UN;2021-05-21;0
1;295;PALLET ;1 UN;2021-05-22;0
1;295;PALLET ;1 UN;2021-05-23;0
1;295;PALLET ;1 UN;2021-05-24;0
1;295;PALLET ;1 UN;2021-05-25;0
1;295;PALLET ;1 UN;2021-05-26;0
1;295;PALLET ;1 UN;2021-05-27;0
1;295;PALLET ;1 UN;2021-05-28;0
1;295;PALLET ;1 UN;2021-05-29;0
1;295;PALLET ;1 UN;2021-05-30;0
1;295;PALLET ;1 UN;2021-05-31;0
1;295;PALLET ;1 UN;2021-06-02;0
1;295;PALLET ;1 UN;2021-06-03;0
1;295;PALLET ;1 UN;2021-06-04;0
1;295;PALLET ;1 UN;2021-06-05;0
1;295;PALLET ;1 UN;2021-06-06;0
1;295;PALLET ;1 UN;2021-06-07;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-08;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-09;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-10;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-11;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-12;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-13;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-14;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-15;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-17;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-18;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-19;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-20;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-21;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-22;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-23;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-24;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-25;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-26;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-27;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-02-28;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-02;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-03;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-04;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-05;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-06;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-07;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-08;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-09;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-10;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-11;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-12;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-13;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-14;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-15;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-16;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-17;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-18;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-19;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-20;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-21;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-22;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-23;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-24;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-25;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-26;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-27;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-28;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-29;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-30;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-03-31;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-01;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-02;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-03;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-04;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-05;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-06;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-07;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-08;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-09;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-10;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-11;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-12;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-13;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-14;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-15;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-16;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-17;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-18;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-19;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-20;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-21;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-22;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-23;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-24;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-25;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-26;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-27;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-28;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-29;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-04-30;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-01;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-02;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-03;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-04;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-05;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-06;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-07;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-08;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-09;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-10;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-11;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-12;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-13;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-14;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-15;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-16;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-17;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-18;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-19;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-20;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-21;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-22;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-23;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-24;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-25;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-26;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-27;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-28;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-29;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-30;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-05-31;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-06-02;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-06-03;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-06-04;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-06-05;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-06-06;0
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;48X170G;2021-06-07;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-08;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-09;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-10;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-11;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-12;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-13;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-14;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-15;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-17;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-18;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-19;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-20;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-21;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-22;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-23;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-24;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-25;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-26;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-27;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-02-28;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-03-02;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-03-03;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-03-04;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-03-05;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-03-06;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-03-07;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;CX 32X160G;2021-03-08;0
